 Submission ID ,  Username  ,Problem_Name  ,Language,Verdict,Date
89843483,jahirul,Required Remainder,GNU C++14,WRONG_ANSWER,2020-08-14 11:32:48
89842989,jahirul,Required Remainder,GNU C++14,WRONG_ANSWER,2020-08-14 11:23:23
89788643,jahirul,Boboniu Plays Chess,GNU C++14,OK,2020-08-13 17:30:11
89788589,jahirul,Boboniu Plays Chess,GNU C++14,WRONG_ANSWER,2020-08-13 17:29:25
89788173,jahirul,Boboniu Plays Chess,GNU C++14,WRONG_ANSWER,2020-08-13 17:23:23
89787112,jahirul,Boboniu Plays Chess,GNU C++14,WRONG_ANSWER,2020-08-13 17:08:28
89785983,jahirul,Boboniu Plays Chess,GNU C++14,WRONG_ANSWER,2020-08-13 16:52:54
89758999,jahirul,Boboniu Likes to Color Balls,GNU C++14,OK,2020-08-13 10:25:43
89758552,jahirul,Boboniu Likes to Color Balls,GNU C++14,OK,2020-08-13 10:16:00
89758458,jahirul,Boboniu Likes to Color Balls,GNU C++14,WRONG_ANSWER,2020-08-13 10:13:36
89756035,jahirul,Boboniu Likes to Color Balls,GNU C++14,WRONG_ANSWER,2020-08-13 09:24:11
89715031,jahirul,Boboniu Likes to Color Balls,GNU C++14,TIME_LIMIT_EXCEEDED,2020-08-12 22:05:40
89704699,jahirul,Boboniu Likes to Color Balls,GNU C++14,WRONG_ANSWER,2020-08-12 21:40:53
89691794,jahirul,Boboniu Likes to Color Balls,GNU C++14,WRONG_ANSWER,2020-08-12 21:17:43
89659215,jahirul,Restore the Permutation by Merger,GNU C++14,OK,2020-08-12 20:35:09
89640126,jahirul,Three Pairwise Maximums,GNU C++14,OK,2020-08-12 15:55:22
89590862,jahirul,Captain Flint and Crew Recruitment,GNU C++14,OK,2020-08-11 21:34:39
89588352,jahirul,Captain Flint and Crew Recruitment,GNU C++14,WRONG_ANSWER,2020-08-11 21:02:12
89584769,jahirul,Captain Flint and Crew Recruitment,GNU C++14,WRONG_ANSWER,2020-08-11 20:19:28
89584579,jahirul,Captain Flint and Crew Recruitment,GNU C++14,WRONG_ANSWER,2020-08-11 20:17:23
89574745,jahirul,Captain Flint and Crew Recruitment,GNU C++14,WRONG_ANSWER,2020-08-11 18:01:55
89508535,jahirul,Fix You,GNU C++14,OK,2020-08-10 18:23:31
89499105,jahirul,Suborrays,GNU C++14,OK,2020-08-10 15:58:19
89371911,jahirul,Boats Competition,GNU C++14,OK,2020-08-09 09:57:10
89171693,jahirul,Gifts Fixing,GNU C++14,OK,2020-08-07 10:15:42
89107612,jahirul,New Year Garland,GNU C++14,WRONG_ANSWER,2020-08-06 15:48:21
88997978,jahirul,Remove Smallest,GNU C++14,OK,2020-08-05 21:10:19
88994749,jahirul,Remove Smallest,GNU C++14,WRONG_ANSWER,2020-08-05 21:06:28
88932345,jahirul,Holiday Of Equality,GNU C++14,OK,2020-08-05 15:24:56
88929268,jahirul,Calculating Function,GNU C++14,OK,2020-08-05 14:36:41
88924174,jahirul,Hulk,GNU C++14,OK,2020-08-05 13:14:28
88921707,jahirul,Hit the Lottery,GNU C++14,OK,2020-08-05 12:36:59
88916075,jahirul,Divisibility Problem,GNU C++14,OK,2020-08-05 10:56:47
88913541,jahirul,Wrong Subtraction,GNU C++14,OK,2020-08-05 09:55:12
88912601,jahirul,Bear and Big Brother,GNU C++14,OK,2020-08-05 09:29:44
88891111,jahirul,Cut Ribbon,GNU C++14,WRONG_ANSWER,2020-08-04 23:02:29
88889613,jahirul,Cut Ribbon,GNU C++14,WRONG_ANSWER,2020-08-04 22:41:04
88836881,jahirul,Police Recruits,GNU C++14,OK,2020-08-04 09:07:31
88560717,jahirul,Raising Bacteria,GNU C++14,OK,2020-07-31 11:55:32
88539672,jahirul,Life Without Zeros,GNU C++14,OK,2020-07-31 02:16:10
88539599,jahirul,Life Without Zeros,GNU C++14,WRONG_ANSWER,2020-07-31 02:14:35
88436295,jahirul,Team Olympiad,GNU C++14,OK,2020-07-30 18:03:08
88435968,jahirul,Team Olympiad,GNU C++14,WRONG_ANSWER,2020-07-30 17:59:10
88232790,jahirul,Team Olympiad,GNU C++14,TIME_LIMIT_EXCEEDED,2020-07-29 01:18:43
88232056,jahirul,Team Olympiad,GNU C++14,WRONG_ANSWER,2020-07-29 01:06:22
88231610,jahirul,Team Olympiad,GNU C++14,COMPILATION_ERROR,2020-07-29 00:58:09
88211145,jahirul,Team Olympiad,GNU C++14,TIME_LIMIT_EXCEEDED,2020-07-28 20:12:15
87960214,jahirul,Number Game,GNU C++14,OK,2020-07-25 11:34:26
87850651,jahirul,Number Game,GNU C++14,WRONG_ANSWER,2020-07-24 16:19:29
87847664,jahirul,Number Game,GNU C++14,WRONG_ANSWER,2020-07-24 15:37:59
86878217,jahirul,Boredom,GNU C++14,TIME_LIMIT_EXCEEDED,2020-07-15 09:42:28
86822195,jahirul,Olesya and Rodion,GNU C++14,OK,2020-07-14 16:50:05
86189279,jahirul,IQ test,GNU C++14,OK,2020-07-07 15:54:26
86189196,jahirul,IQ test,GNU C++14,WRONG_ANSWER,2020-07-07 15:53:17
86188934,jahirul,IQ test,GNU C++14,WRONG_ANSWER,2020-07-07 15:48:35
86187730,jahirul,IQ test,GNU C++14,OK,2020-07-07 15:30:03
86175924,jahirul,Cheap Travel,GNU C++14,OK,2020-07-07 12:36:48
86175638,jahirul,Cheap Travel,GNU C++14,OK,2020-07-07 12:32:17
56266413,jahirul,Steaks,GNU C++14,WRONG_ANSWER,2019-06-29 16:04:39
56264598,jahirul,Steaks,GNU C++14,WRONG_ANSWER,2019-06-29 15:22:25
56263731,jahirul,Is It Easy ?,GNU C++14,OK,2019-06-29 15:06:03
56046717,jahirul,Ultra-Fast Mathematician,GNU C++14,OK,2019-06-25 22:57:53
53248610,jahirul,Design Tutorial: Learn from Math,GNU C++14,OK,2019-04-24 22:01:45
53247677,jahirul,Design Tutorial: Learn from Math,GNU C++14,WRONG_ANSWER,2019-04-24 21:57:21
53225265,jahirul,Is your horseshoe on the other hoof?,GNU C++14,OK,2019-04-24 20:06:18
53223905,jahirul,Pangram,GNU C++14,OK,2019-04-24 19:20:52
53222254,jahirul,Pangram,GNU C++14,WRONG_ANSWER,2019-04-24 18:28:52
53165208,jahirul,Soft Drinking,GNU C++14,OK,2019-04-22 23:43:21
53164693,jahirul,Soft Drinking,GNU C++14,WRONG_ANSWER,2019-04-22 23:30:32
53161297,jahirul,Again Twenty Five!,GNU C++14,OK,2019-04-22 22:34:40
53160802,jahirul,Again Twenty Five!,GNU C++14,COMPILATION_ERROR,2019-04-22 22:33:21
52420198,jahirul,Tram,GNU C++14,OK,2019-04-06 22:46:15
51733068,jahirul,Olesya and Rodion,GNU C++17,WRONG_ANSWER,2019-03-23 04:55:32
51733030,jahirul,Olesya and Rodion,GNU C++17,WRONG_ANSWER,2019-03-23 04:53:14
51732563,jahirul,Cheap Travel,GNU C++17,WRONG_ANSWER,2019-03-23 04:27:51
51732535,jahirul,Cheap Travel,GNU C++17,WRONG_ANSWER,2019-03-23 04:25:59
51732416,jahirul,Cheap Travel,GNU C++17,WRONG_ANSWER,2019-03-23 04:19:07
51732099,jahirul,Cheap Travel,GNU C++17,WRONG_ANSWER,2019-03-23 04:01:13
51731915,jahirul,Cheap Travel,GNU C++17,WRONG_ANSWER,2019-03-23 03:50:49
51394494,jahirul,Fancy Fence,GNU C++17,OK,2019-03-17 09:10:16
51393316,jahirul,Brain's Photos,GNU C++17,OK,2019-03-17 08:09:26
51393193,jahirul,Brain's Photos,GNU C++17,WRONG_ANSWER,2019-03-17 08:01:46
51392600,jahirul,Multiplication Table,GNU C++17,OK,2019-03-17 07:15:55
51392418,jahirul,Multiplication Table,GNU C++17,WRONG_ANSWER,2019-03-17 07:00:09
51381839,jahirul,Vanya and Fence,GNU C++17,OK,2019-03-16 22:40:59
51367949,jahirul,Team Olympiad,GNU C++17,TIME_LIMIT_EXCEEDED,2019-03-16 16:36:49
51367412,jahirul,Team Olympiad,GNU C++17,TIME_LIMIT_EXCEEDED,2019-03-16 16:21:10
51367064,jahirul,Team Olympiad,GNU C++17,TIME_LIMIT_EXCEEDED,2019-03-16 16:11:33
51366905,jahirul,Team Olympiad,GNU C++17,TIME_LIMIT_EXCEEDED,2019-03-16 16:06:53
51366727,jahirul,Team Olympiad,GNU C++17,TIME_LIMIT_EXCEEDED,2019-03-16 16:01:58
51366624,jahirul,Team Olympiad,GNU C++17,TIME_LIMIT_EXCEEDED,2019-03-16 15:58:42
51365408,jahirul,Mishka and Game,GNU C++17,OK,2019-03-16 15:20:33
51364094,jahirul,In Search of an Easy Problem,GNU C++17,OK,2019-03-16 14:43:22
51360896,jahirul,Stones on the Table,GNU C++17,OK,2019-03-16 13:13:34
51345315,jahirul,Word,GNU C++17,OK,2019-03-16 00:08:10
51345259,jahirul,Boy or Girl,GNU C++17,OK,2019-03-16 00:06:25
51345211,jahirul,Anton and Danik,GNU C++17,OK,2019-03-16 00:05:11
51345147,jahirul,Anton and Polyhedrons,GNU C++17,OK,2019-03-16 00:03:48
51310902,jahirul,Life Without Zeros,GNU C++17,WRONG_ANSWER,2019-03-15 01:19:26
51306730,jahirul,Elephant,GNU C++17,OK,2019-03-14 23:10:06
51306663,jahirul,Elephant,GNU C++17,WRONG_ANSWER,2019-03-14 23:08:33
51306513,jahirul,Elephant,GNU C++17,OK,2019-03-14 23:03:51
51304260,jahirul,Johny Likes Numbers,GNU C++17,OK,2019-03-14 21:59:39
51303833,jahirul,Kefa and First Steps,GNU C++17,OK,2019-03-14 21:46:44
51282918,jahirul,Domino piling,GNU C++17,OK,2019-03-14 11:27:41
51281230,jahirul,Theatre Square,GNU C++17,OK,2019-03-14 10:05:58
51279936,jahirul,Theatre Square,GNU C++17,WRONG_ANSWER,2019-03-14 08:44:56
51279913,jahirul,Theatre Square,GNU C++14,WRONG_ANSWER,2019-03-14 08:43:26
51279859,jahirul,Theatre Square,GNU C++14,WRONG_ANSWER,2019-03-14 08:39:48
51279295,jahirul,Theatre Square,GNU C++14,WRONG_ANSWER,2019-03-14 07:59:26
51182462,jahirul,Nastya Is Reading a Book,GNU C++14,OK,2019-03-11 23:13:08
51145434,jahirul,George and Accommodation,GNU C++14,OK,2019-03-11 05:29:55
51145261,jahirul,HQ9+,GNU C++14,OK,2019-03-11 05:11:51
51145229,jahirul,HQ9+,GNU C++14,WRONG_ANSWER,2019-03-11 05:09:30
51145174,jahirul,HQ9+,GNU C++14,WRONG_ANSWER,2019-03-11 05:02:41
50847875,jahirul,Clear the String,GNU C++14,WRONG_ANSWER,2019-03-05 22:31:12
50738802,jahirul,Translation,GNU C++14,OK,2019-03-03 20:14:41
50734153,jahirul,Chat room,GNU C++14,OK,2019-03-03 18:11:21
50734009,jahirul,Chat room,GNU C++14,WRONG_ANSWER,2019-03-03 18:07:37
50732713,jahirul,Lucky Sum of Digits,GNU C++14,OK,2019-03-03 17:35:47
50732645,jahirul,Lucky Sum of Digits,GNU C++14,WRONG_ANSWER,2019-03-03 17:34:01
50732539,jahirul,Lucky Sum of Digits,GNU C++14,WRONG_ANSWER,2019-03-03 17:31:06
50732312,jahirul,Lucky Sum of Digits,GNU C++14,WRONG_ANSWER,2019-03-03 17:28:46
50714541,jahirul,Lucky Sum of Digits,GNU C++14,WRONG_ANSWER,2019-03-03 13:30:34
50713921,jahirul,Lucky Sum of Digits,GNU C++14,WRONG_ANSWER,2019-03-03 13:25:04
50713814,jahirul,Lucky Sum of Digits,GNU C++14,WRONG_ANSWER,2019-03-03 13:24:13
50713628,jahirul,Lucky Sum of Digits,GNU C++14,WRONG_ANSWER,2019-03-03 13:22:42
50711129,jahirul,Nearly Lucky Number,GNU C++14,OK,2019-03-03 12:55:24
50710762,jahirul,Helpful Maths,GNU C++14,OK,2019-03-03 12:44:07
50707385,jahirul,The New Year: Meeting Friends,GNU C++14,OK,2019-03-03 11:02:58
50707073,jahirul,The New Year: Meeting Friends,GNU C++14,WRONG_ANSWER,2019-03-03 10:51:34
50696860,jahirul,Nearly Lucky Number,GNU C++14,WRONG_ANSWER,2019-03-03 00:36:14
50696720,jahirul,Nearly Lucky Number,GNU C++14,WRONG_ANSWER,2019-03-03 00:31:31
50696530,jahirul,Nearly Lucky Number,GNU C++14,WRONG_ANSWER,2019-03-03 00:25:37
50694962,jahirul,Soldier and Bananas,GNU C++14,OK,2019-03-02 23:38:25
50694886,jahirul,Soldier and Bananas,GNU C++14,OK,2019-03-02 23:35:36
50691913,jahirul,Taxi,GNU C++14,OK,2019-03-02 22:06:01
50686628,jahirul,Beautiful Matrix,GNU C++14,OK,2019-03-02 19:57:39
50686272,jahirul,Beautiful Matrix,GNU C++14,WRONG_ANSWER,2019-03-02 19:48:44
50657309,jahirul,Petya and Strings,GNU C++17,OK,2019-03-02 02:15:38
50656441,jahirul,Bit++,GNU C++17,OK,2019-03-02 01:47:46
50656194,jahirul,Bit++,GNU C++17,WRONG_ANSWER,2019-03-02 01:40:54
50656113,jahirul,Bit++,GNU C++14,WRONG_ANSWER,2019-03-02 01:38:39
50656045,jahirul,Bit++,GNU C++14,WRONG_ANSWER,2019-03-02 01:36:40
50655894,jahirul,Bit++,GNU C++14,WRONG_ANSWER,2019-03-02 01:32:22
50454436,jahirul,Be Positive,GNU C++14,OK,2019-02-24 22:58:24
50453654,jahirul,Be Positive,GNU C++14,WRONG_ANSWER,2019-02-24 22:53:43
50451593,jahirul,Be Positive,GNU C++14,WRONG_ANSWER,2019-02-24 22:41:51
50426432,jahirul,Flood Fill,GNU C++14,WRONG_ANSWER,2019-02-24 17:47:04
50426073,jahirul,Flood Fill,GNU C++14,WRONG_ANSWER,2019-02-24 17:35:42
50398047,jahirul,Birthday,GNU C++14,OK,2019-02-23 22:50:35
50397909,jahirul,Birthday,GNU C++14,WRONG_ANSWER,2019-02-23 22:47:42
50384406,jahirul,Birthday,GNU C++14,WRONG_ANSWER,2019-02-23 18:13:13
50382283,jahirul,Birthday,GNU C++14,WRONG_ANSWER,2019-02-23 18:04:08
50353514,jahirul,Got Any Grapes?,GNU C++14,OK,2019-02-23 15:40:57
50300757,jahirul,Water Buying,GNU C++17,OK,2019-02-22 08:02:13
50300736,jahirul,Water Buying,GNU C++11,OK,2019-02-22 08:01:07
50300687,jahirul,Water Buying,GNU C++14,WRONG_ANSWER,2019-02-22 07:59:14
50300650,jahirul,Water Buying,GNU C++14,OK,2019-02-22 07:57:10
50300539,jahirul,Water Buying,GNU C++17,WRONG_ANSWER,2019-02-22 07:51:36
50300454,jahirul,Water Buying,GNU C++14,WRONG_ANSWER,2019-02-22 07:47:06
50300427,jahirul,Water Buying,GNU C++14,WRONG_ANSWER,2019-02-22 07:45:24
50271465,jahirul,Parity,GNU C++14,OK,2019-02-21 13:32:11
50271321,jahirul,Parity,GNU C++14,WRONG_ANSWER,2019-02-21 13:27:15
50155649,jahirul,Parity,GNU C++14,WRONG_ANSWER,2019-02-19 15:52:45
50155597,jahirul,Parity,GNU C++14,WRONG_ANSWER,2019-02-19 15:51:10
50155536,jahirul,Parity,GNU C++14,WRONG_ANSWER,2019-02-19 15:48:58
50155452,jahirul,Parity,GNU C++14,WRONG_ANSWER,2019-02-19 15:45:45
50155374,jahirul,Parity,GNU C++14,WRONG_ANSWER,2019-02-19 15:43:27
50155354,jahirul,Parity,GNU C++11,WRONG_ANSWER,2019-02-19 15:42:43
50155297,jahirul,Parity,GNU C++14,WRONG_ANSWER,2019-02-19 15:40:47
50155178,jahirul,Parity,GNU C++11,WRONG_ANSWER,2019-02-19 15:36:49
50133280,jahirul,Best Subsegment,GNU C++11,WRONG_ANSWER,2019-02-19 00:00:01
50133189,jahirul,Best Subsegment,GNU C++11,WRONG_ANSWER,2019-02-18 23:58:29
50133048,jahirul,Best Subsegment,GNU C++11,RUNTIME_ERROR,2019-02-18 23:56:08
50123765,jahirul,Best Subsegment,GNU C++11,RUNTIME_ERROR,2019-02-18 22:57:11
50123343,jahirul,Best Subsegment,GNU C++11,RUNTIME_ERROR,2019-02-18 22:54:57
50122305,jahirul,Best Subsegment,GNU C++11,RUNTIME_ERROR,2019-02-18 22:49:05
50120821,jahirul,Best Subsegment,GNU C++11,RUNTIME_ERROR,2019-02-18 22:40:41
50091322,jahirul,Even Odds,GNU C++11,WRONG_ANSWER,2019-02-18 16:32:33
50091161,jahirul,Even Odds,GNU C++11,WRONG_ANSWER,2019-02-18 16:27:33
50091128,jahirul,Even Odds,GNU C++11,OK,2019-02-18 16:26:19
50090366,jahirul,Even Odds,GNU C++11,WRONG_ANSWER,2019-02-18 15:58:14
50090308,jahirul,Even Odds,GNU C++11,WRONG_ANSWER,2019-02-18 15:55:42
50079860,jahirul,Vasya the Hipster,GNU C++11,OK,2019-02-18 08:50:47
50057634,jahirul,Sasha and His Trip,GNU C++11,OK,2019-02-17 17:09:47
50057425,jahirul,Sasha and His Trip,GNU C++11,WRONG_ANSWER,2019-02-17 17:03:25
50032092,jahirul,Sasha and His Trip,GNU C++11,WRONG_ANSWER,2019-02-17 00:56:59
50031764,jahirul,Sasha and His Trip,GNU C++11,WRONG_ANSWER,2019-02-17 00:54:46
50030464,jahirul,Sasha and His Trip,GNU C++11,WRONG_ANSWER,2019-02-17 00:45:58
50025433,jahirul,Sasha and His Trip,GNU C++11,TIME_LIMIT_EXCEEDED,2019-02-17 00:13:14
49902217,jahirul,Drinks,GNU C++11,OK,2019-02-14 15:59:40
49817792,jahirul,Young Physicist,GNU C++11,OK,2019-02-12 13:00:33
49817357,jahirul,Young Physicist,GNU C++11,WRONG_ANSWER,2019-02-12 12:46:29
49816801,jahirul,Perfect Number,GNU C++11,WRONG_ANSWER,2019-02-12 12:26:03
49809851,jahirul,Anton and Digits,GNU C++11,OK,2019-02-12 05:11:21
49809301,jahirul,Laptops,GNU C++11,OK,2019-02-12 04:25:24
49809281,jahirul,Laptops,GNU C++11,WRONG_ANSWER,2019-02-12 04:24:06
49809261,jahirul,Laptops,GNU C++11,WRONG_ANSWER,2019-02-12 04:21:57
46735748,jahirul,cAPS lOCK,GNU C++11,WRONG_ANSWER,2018-12-08 01:47:21
46734510,jahirul,Maximum in Table,GNU C++11,OK,2018-12-08 01:06:25
46385132,jahirul,Splitting in Teams,GNU C++14,OK,2018-11-30 03:49:28
46385096,jahirul,Splitting in Teams,GNU C++14,WRONG_ANSWER,2018-11-30 03:47:14
46385088,jahirul,Splitting in Teams,GNU C11,COMPILATION_ERROR,2018-11-30 03:46:48
44172341,jahirul,Lucky Division,GNU C11,OK,2018-10-12 12:43:12
44172254,jahirul,Way Too Long Words,GNU C11,OK,2018-10-12 12:39:51
44172201,jahirul,Way Too Long Words,GNU C11,WRONG_ANSWER,2018-10-12 12:37:58
44061695,jahirul,Expression,GNU C11,WRONG_ANSWER,2018-10-10 12:22:06
44061645,jahirul,Expression,GNU C11,OK,2018-10-10 12:20:43
44060274,jahirul,Expression,GNU C11,WRONG_ANSWER,2018-10-10 11:16:17
44059804,jahirul,Expression,GNU C11,WRONG_ANSWER,2018-10-10 10:49:43
44059761,jahirul,Expression,GNU C++11,WRONG_ANSWER,2018-10-10 10:47:27
44059728,jahirul,Expression,GNU C11,COMPILATION_ERROR,2018-10-10 10:45:46
43727839,jahirul,Word Capitalization,GNU C11,OK,2018-10-03 18:58:29
43715552,jahirul,String Task,GNU C11,OK,2018-10-03 13:03:27
43715258,jahirul,Word,GNU C11,OK,2018-10-03 12:53:04
43714897,jahirul,Boy or Girl,GNU C11,WRONG_ANSWER,2018-10-03 12:40:45
43714768,jahirul,String Task,GNU C11,WRONG_ANSWER,2018-10-03 12:35:34
43681720,jahirul,Football,GNU C11,OK,2018-10-02 16:33:06
43681604,jahirul,Football,GNU C11,WRONG_ANSWER,2018-10-02 16:29:16
43596640,jahirul,Way Too Long Words,GNU C11,WRONG_ANSWER,2018-09-30 13:35:32
43596496,jahirul,Way Too Long Words,GNU C11,WRONG_ANSWER,2018-09-30 13:30:08
43594968,jahirul,Next Round,GNU C11,OK,2018-09-30 12:21:35
43594769,jahirul,Next Round,GNU C11,WRONG_ANSWER,2018-09-30 12:12:46
43594583,jahirul,Next Round,GNU C11,WRONG_ANSWER,2018-09-30 12:02:25
43593715,jahirul,Team,GNU C11,OK,2018-09-30 11:20:34
41441649,jahirul,Elephant,GNU C,WRONG_ANSWER,2018-08-11 00:45:11
41441318,jahirul,Watermelon,GNU C,OK,2018-08-11 00:31:58
41390482,jahirul,Theatre Square,GNU C,WRONG_ANSWER,2018-08-09 14:12:22
41390382,jahirul,Watermelon,GNU C,WRONG_ANSWER,2018-08-09 14:09:44
